POINT;TONS;CODE_GROUP;NAME_GROUP;CODE_ITEM;CODE_ORIGIN;CODE_DESTINATION;WAGON_OWNER;TONKMS1000
15/02/2014;577.116;G02;Coal;ITM4;STA198;STA137;operator owned;1273.739
15/02/2014;594.09;G02;Coal;ITM4;STA198;STA186;operator owned;1273.726
15/02/2014;220.662;G02;Coal;ITM4;STA198;STA208;operator owned;391.841
15/02/2014;763.83;G02;Coal;ITM4;STA198;STA281;operator owned;1506.27
15/02/2014;509.22;G02;Coal;ITM4;STA198;STA382;operator owned;967.518
15/02/2014;848.7;G02;Coal;ITM4;STA198;STA399;operator owned;1591.312
15/02/2014;84.87;G02;Coal;ITM4;STA198;STA440;operator owned;154.709
15/02/2014;1408.842;G02;Coal;ITM4;STA198;STA15;operator owned;2495.498
15/02/2014;984.492;G02;Coal;ITM4;STA198;STA105;operator owned;1614.031
15/02/2014;84.87;G02;Coal;ITM4;STA198;STA173;railroad own;139.519
15/02/2014;865.674;G02;Coal;ITM4;STA198;STA173;operator owned;1319.655
15/02/2014;254.61;G02;Coal;ITM4;STA198;STA292;operator owned;101.327
15/02/2014;933.57;G02;Coal;ITM4;STA198;STA353;operator owned;400.5
15/02/2014;424.35;G02;Coal;ITM4;STA198;STA410;operator owned;213.872
15/02/2014;8349.978;G02;Coal;ITM4;STA198;STA5;operator owned;3627.356
15/02/2014;254.61;G02;Coal;ITM4;STA198;STA29;operator owned;95.473
15/02/2014;84.87;G02;Coal;ITM4;STA198;STA113;operator owned;36.74
15/02/2014;1938.48;G02;Coal;ITM4;STA198;STA343;operator owned;717.238
15/02/2014;84.87;G02;Coal;ITM4;STA198;STA361;railroad own;29.274
15/02/2014;3000.462;G02;Coal;ITM4;STA198;STA361;operator owned;964.332
15/02/2014;882.648;G02;Coal;ITM4;STA198;STA17;operator owned;211.954
15/02/2014;509.22;G02;Coal;ITM4;STA198;STA82;operator owned;83
15/02/2014;169.74;G02;Coal;ITM4;STA198;STA126;operator owned;30.713
15/02/2014;1561.608;G02;Coal;ITM4;STA198;STA148;operator owned;71.069
15/02/2014;416.97;G02;Coal;ITM4;STA198;STA271;operator owned;68.376
15/02/2014;254.61;G02;Coal;ITM4;STA198;STA312;operator owned;84.526
15/02/2014;84.87;G02;Coal;ITM4;STA198;STA333;operator owned;39.803
15/02/2014;84.87;G02;Coal;ITM4;STA198;STA371;operator owned;50.996
15/02/2014;1035.414;G02;Coal;ITM4;STA198;STA335;operator owned;1091.76
15/02/2014;333.33;G02;Coal;ITM4;STA198;STA73;operator owned;365.322
15/02/2014;84.87;G02;Coal;ITM4;STA198;STA162;operator owned;99.372
15/02/2014;84.87;G02;Coal;ITM4;STA198;STA261;operator owned;108.634
15/02/2014;2613.996;G02;Coal;ITM4;STA198;STA420;operator owned;3149.403
15/02/2014;763.83;G02;Coal;ITM4;STA198;STA441;operator owned;1010.543
15/02/2014;661.986;G02;Coal;ITM4;STA198;STA128;operator owned;902.955
15/02/2014;1360.38;G02;Coal;ITM4;STA198;STA212;operator owned;1240.664
15/02/2014;84.87;G02;Coal;ITM4;STA198;STA363;railroad own;83.332
15/02/2014;678.96;G02;Coal;ITM4;STA198;STA363;operator owned;666.734
15/02/2014;1935.036;G02;Coal;ITM4;STA198;STA411;operator owned;1087.086
15/02/2014;1697.4;G02;Coal;ITM4;STA198;STA8;operator owned;1025.23
15/02/2014;973.422;G02;Coal;ITM4;STA198;STA32;operator owned;534.472
15/02/2014;1269.36;G02;Coal;ITM4;STA198;STA74;operator owned;661.334
15/02/2014;152.766;G02;Coal;ITM4;STA198;STA214;operator owned;101.327
15/02/2014;84.87;G02;Coal;ITM4;STA198;STA306;operator owned;71.709
15/02/2014;339.48;G02;Coal;ITM4;STA198;STA63;operator owned;231.855
15/02/2014;84.87;G02;Coal;ITM4;STA198;STA87;operator owned;61.18
15/02/2014;424.35;G02;Coal;ITM4;STA198;STA131;operator owned;341.177
15/02/2014;848.7;G02;Coal;ITM4;STA198;STA176;operator owned;714.605
15/02/2014;254.61;G02;Coal;ITM4;STA198;STA394;operator owned;230.674
15/02/2014;1277.232;G02;Coal;ITM4;STA198;STA325;operator owned;1118.968
15/02/2014;254.61;G02;Coal;ITM4;STA198;STA402;operator owned;262.248
15/02/2014;9793.998;G02;Coal;ITM4;STA198;STA422;operator owned;8626.285
15/02/2014;2274.516;G02;Coal;ITM4;STA198;STA316;operator owned;3015.333
15/02/2014;84.87;G02;Coal;ITM4;STA198;STA337;railroad own;130.528
15/02/2014;11646.378;G02;Coal;ITM4;STA198;STA337;operator owned;17091.145
15/02/2014;2104.776;G02;Coal;ITM4;STA198;STA376;operator owned;2983.66
15/02/2014;84.87;G02;Coal;ITM4;STA198;STA434;railroad own;132.053
15/02/2014;6726.378;G02;Coal;ITM4;STA198;STA434;operator owned;10387.744
15/02/2014;1527.66;G02;Coal;ITM4;STA198;STA11;operator owned;2002.994
15/02/2014;11059.176;G02;Coal;ITM4;STA198;STA54;operator owned;14210.633
15/02/2014;2104.776;G02;Coal;ITM4;STA198;STA77;operator owned;2623.455
15/02/2014;933.57;G02;Coal;ITM4;STA198;STA142;operator owned;1287.392
15/02/2014;5596.5;G02;Coal;ITM4;STA198;STA191;operator owned;6955.576
15/02/2014;3632.436;G02;Coal;ITM4;STA198;STA215;operator owned;4471.394
15/02/2014;254.61;G02;Coal;ITM4;STA198;STA365;railroad own;308.078
15/02/2014;7156.878;G02;Coal;ITM4;STA198;STA365;operator owned;8401.023
15/02/2014;1459.764;G02;Coal;ITM4;STA198;STA384;operator owned;1700.364
15/02/2014;2556.924;G02;Coal;ITM4;STA198;STA423;operator owned;3043.918
15/02/2014;1816.218;G02;Coal;ITM4;STA198;STA22;operator owned;2029.18
15/02/2014;1239.102;G02;Coal;ITM4;STA198;STA45;operator owned;1528.066
15/02/2014;1001.466;G02;Coal;ITM4;STA198;STA180;operator owned;1337.317
15/02/2014;407.376;G02;Coal;ITM4;STA198;STA297;operator owned;520.917
15/02/2014;1952.01;G02;Coal;ITM4;STA198;STA318;operator owned;2633.258
15/02/2014;661.986;G02;Coal;ITM4;STA198;STA378;operator owned;804.851
15/02/2014;2019.906;G02;Coal;ITM4;STA198;STA193;operator owned;2111.233
15/02/2014;169.74;G02;Coal;ITM4;STA198;STA286;railroad own;200.797
15/02/2014;25312.908;G02;Coal;ITM4;STA198;STA286;operator owned;28188.131
15/02/2014;671.58;G02;Coal;ITM4;STA198;STA326;operator owned;807.237
15/02/2014;169.74;G02;Coal;ITM4;STA198;STA445;operator owned;174.832
15/02/2014;3871.302;G02;Coal;ITM4;STA198;STA21;operator owned;3365.12
15/02/2014;831.726;G02;Coal;ITM4;STA198;STA44;operator owned;739.279
15/02/2014;84.87;G02;Coal;ITM4;STA198;STA317;operator owned;103.283
15/02/2014;2053.854;G02;Coal;ITM4;STA198;STA397;operator owned;2280.383
15/02/2014;2251.392;G02;Coal;ITM4;STA198;STA415;operator owned;2936.674
15/02/2014;2029.5;G02;Coal;ITM4;STA198;STA102;operator owned;2346.102
15/02/2014;255.84;G02;Coal;ITM4;STA198;STA366;operator owned;290.624
15/02/2014;254.61;G02;Coal;ITM4;STA198;STA23;operator owned;286.688
15/02/2014;84.87;G02;Coal;ITM4;STA198;STA181;operator owned;116.014
15/02/2014;727.447;G02;Coal;ITM4;STA198;STA425;operator owned;972.081
15/02/2014;169.74;G02;Coal;ITM4;STA198;STA67;operator owned;255.963
15/02/2014;169.74;G02;Coal;ITM4;STA198;STA342;railroad own;542.479
15/02/2014;630.461;G02;Coal;ITM4;STA198;STA342;operator owned;1496.824
15/02/2014;848.7;G02;Coal;ITM4;STA198;STA416;operator owned;1413.085
15/02/2014;84.87;G02;Coal;ITM4;STA198;STA63;operator owned;57.958
15/02/2014;658.05;G02;Coal;ITM4;STA198;STA420;operator owned;758.504
15/02/2014;643.044;G02;Coal;ITM4;STA198;STA325;operator owned;570.671
15/02/2014;488.002;G02;Coal;ITM4;STA198;STA67;operator owned;846.289
15/02/2014;3552.412;G02;Coal;ITM4;STA198;STA416;operator owned;6189.385
15/02/2014;1004.295;G02;Coal;ITM4;STA198;STA342;operator owned;1582.567
15/02/2014;84.87;G02;Coal;ITM4;STA198;STA326;operator owned;102.004
15/02/2014;3598.488;G02;Coal;ITM4;STA198;STA353;operator owned;1522.199
15/02/2014;84.87;G02;Coal;ITM4;STA198;STA337;operator owned;130.528
15/02/2014;695.934;G02;Coal;ITM4;STA198;STA361;operator owned;196.874
15/02/2014;254.61;G02;Coal;ITM4;STA198;STA11;operator owned;352.37
15/02/2014;424.35;G02;Coal;ITM4;STA198;STA54;operator owned;572.872
15/02/2014;254.61;G02;Coal;ITM4;STA198;STA365;operator owned;308.078
15/02/2014;254.61;G02;Coal;ITM4;STA198;STA21;operator owned;232.962
15/02/2014;84.87;G02;Coal;ITM4;STA198;STA232;operator owned;50.491
15/02/2014;84.87;G02;Coal;ITM4;STA198;STA87;operator owned;61.18
15/02/2014;84.87;G02;Coal;ITM4;STA198;STA300;operator owned;222.778
15/02/2014;169.74;G02;Coal;ITM4;STA198;STA271;operator owned;27.835
15/02/2014;1357.92;G02;Coal;ITM4;STA198;STA371;operator owned;816.105
15/02/2014;84.87;G02;Coal;ITM4;STA198;STA73;operator owned;93.013
15/02/2014;169.74;G02;Coal;ITM4;STA198;STA162;operator owned;198.756
15/02/2014;169.74;G02;Coal;ITM4;STA198;STA261;operator owned;217.267
15/02/2014;254.61;G02;Coal;ITM4;STA198;STA162;operator owned;298.14
15/02/2014;1952.01;G02;Coal;ITM4;STA198;STA361;operator owned;673.437
15/02/2014;169.74;G02;Coal;ITM4;STA198;STA411;operator owned;104.55
15/02/2014;424.35;G02;Coal;ITM4;STA198;STA215;operator owned;561.409
15/02/2014;84.87;G02;Coal;ITM4;STA198;STA337;operator owned;130.528
15/02/2014;84.87;G02;Coal;ITM4;STA198;STA332;operator owned;35.645
15/02/2014;661.986;G02;Coal;ITM4;STA198;STA54;operator owned;871.332
15/02/2014;373.428;G02;Coal;ITM4;STA198;STA5;operator owned;124.205
15/02/2014;169.74;G02;Coal;ITM4;STA198;STA343;operator owned;62.804
15/02/2014;509.22;G02;Coal;ITM4;STA198;STA105;operator owned;863.632
15/02/2014;492.246;G02;Coal;ITM4;STA198;STA180;operator owned;646.181
15/02/2014;497.166;G02;Coal;ITM4;STA254;STA244;operator owned;976.079
15/02/2014;580.806;G02;Coal;ITM4;STA254;STA269;operator owned;1186.532
15/02/2014;1717.08;G02;Coal;ITM4;STA254;STA1;operator owned;4290.978
15/02/2014;2089.278;G02;Coal;ITM4;STA254;STA38;operator owned;4178.187
15/02/2014;1013.766;G02;Coal;ITM4;STA254;STA331;operator owned;1624.891
15/02/2014;237.636;G02;Coal;ITM4;STA254;STA50;operator owned;492.16
15/02/2014;172.2;G02;Coal;ITM4;STA254;STA94;operator owned;410.525
15/02/2014;1017.973;G02;Coal;ITM4;STA254;STA137;operator owned;2265.193
15/02/2014;1013.766;G02;Coal;ITM4;STA254;STA186;operator owned;2555.965
15/02/2014;87.33;G02;Coal;ITM4;STA254;STA281;railroad own;220.33
15/02/2014;258.3;G02;Coal;ITM4;STA254;STA281;operator owned;651.691
15/02/2014;685.11;G02;Coal;ITM4;STA254;STA382;operator owned;1679.196
15/02/2014;343.17;G02;Coal;ITM4;STA254;STA399;operator owned;832.525
15/02/2014;1195.56;G02;Coal;ITM4;STA254;STA440;operator owned;2838.25
15/02/2014;1012.536;G02;Coal;ITM4;STA254;STA15;operator owned;2354.737
15/02/2014;1712.16;G02;Coal;ITM4;STA254;STA105;operator owned;3847.219
15/02/2014;86.1;G02;Coal;ITM4;STA254;STA149;operator owned;191.056
15/02/2014;1013.766;G02;Coal;ITM4;STA254;STA401;operator owned;1397.6
15/02/2014;2531.832;G02;Coal;ITM4;STA254;STA441;operator owned;3337.42
15/02/2014;480.192;G02;Coal;ITM4;STA254;STA128;operator owned;632.823
15/02/2014;413.526;G02;Coal;ITM4;STA254;STA315;operator owned;473.599
15/02/2014;1014.996;G02;Coal;ITM4;STA254;STA373;operator owned;1110.862
15/02/2014;601.47;G02;Coal;ITM4;STA254;STA138;operator owned;613.499
15/02/2014;2704.032;G02;Coal;ITM4;STA254;STA212;operator owned;2469.963
15/02/2014;1543.65;G02;Coal;ITM4;STA254;STA363;operator owned;1535.926
15/02/2014;12348.954;G02;Coal;ITM4;STA254;STA411;operator owned;7724.634
15/02/2014;4597.002;G02;Coal;ITM4;STA254;STA8;operator owned;2815.335
15/02/2014;87.33;G02;Coal;ITM4;STA254;STA306;railroad own;74.919
15/02/2014;2825.31;G02;Coal;ITM4;STA254;STA306;operator owned;2424.109
15/02/2014;2717.316;G02;Coal;ITM4;STA254;STA176;operator owned;2308.784
15/02/2014;87.33;G02;Coal;ITM4;STA254;STA422;railroad own;22.091
15/02/2014;10695.096;G02;Coal;ITM4;STA254;STA422;operator owned;2701.523
15/02/2014;2413.998;G02;Coal;ITM4;STA254;STA227;operator owned;777.766
15/02/2014;343.17;G02;Coal;ITM4;STA254;STA434;operator owned;723.056
15/02/2014;2282.142;G02;Coal;ITM4;STA254;STA54;operator owned;4274.078
15/02/2014;5193.552;G02;Coal;ITM4;STA254;STA365;operator owned;5959.215
15/02/2014;152.766;G02;Coal;ITM4;STA254;STA384;operator owned;160.035
15/02/2014;4207.83;G02;Coal;ITM4;STA254;STA444;operator owned;4780.087
15/02/2014;425.58;G02;Coal;ITM4;STA254;STA22;operator owned;473.243
15/02/2014;859.77;G02;Coal;ITM4;STA254;STA45;operator owned;944.025
15/02/2014;3141.912;G02;Coal;ITM4;STA254;STA180;operator owned;2992.947
15/02/2014;87.33;G02;Coal;ITM4;STA254;STA276;railroad own;79.286
15/02/2014;2394.81;G02;Coal;ITM4;STA254;STA276;operator owned;2099.499
15/02/2014;3566.262;G02;Coal;ITM4;STA254;STA297;operator owned;3309.758
15/02/2014;261.99;G02;Coal;ITM4;STA254;STA318;railroad own;249.936
15/02/2014;37699.992;G02;Coal;ITM4;STA254;STA318;operator owned;36683.434
15/02/2014;24215.748;G02;Coal;ITM4;STA254;STA338;operator owned;23626.246
15/02/2014;1368.99;G02;Coal;ITM4;STA254;STA378;operator owned;1166.372
15/02/2014;258.3;G02;Coal;ITM4;STA254;STA193;operator owned;338.631
15/02/2014;174.66;G02;Coal;ITM4;STA254;STA286;railroad own;206.443
15/02/2014;18133.398;G02;Coal;ITM4;STA254;STA286;operator owned;21074.783
15/02/2014;7869.786;G02;Coal;ITM4;STA254;STA326;operator owned;9034.461
15/02/2014;344.4;G02;Coal;ITM4;STA254;STA445;operator owned;544.496
15/02/2014;170.97;G02;Coal;ITM4;STA254;STA317;operator owned;302.272
15/02/2014;1775.136;G02;Coal;ITM4;STA254;STA397;operator owned;2985.468
15/02/2014;324.966;G02;Coal;ITM4;STA254;STA415;operator owned;578.838
15/02/2014;153.996;G02;Coal;ITM4;STA254;STA12;operator owned;247.808
15/02/2014;602.7;G02;Coal;ITM4;STA254;STA102;operator owned;1028.809
15/02/2014;661.986;G02;Coal;ITM4;STA254;STA366;operator owned;478.261
15/02/2014;8346.288;G02;Coal;ITM4;STA254;STA23;operator owned;3857.255
15/02/2014;428.04;G02;Coal;ITM4;STA254;STA91;operator owned;125.411
15/02/2014;172.2;G02;Coal;ITM4;STA254;STA111;operator owned;42.361
15/02/2014;174.66;G02;Coal;ITM4;STA254;STA155;railroad own;24.096
15/02/2014;84272.22;G02;Coal;ITM4;STA254;STA155;operator owned;13093.239
15/02/2014;611.31;G02;Coal;ITM4;STA254;STA181;railroad own;124.943
15/02/2014;38958.528;G02;Coal;ITM4;STA254;STA181;operator owned;6052.928
15/02/2014;4555.674;G02;Coal;ITM4;STA254;STA206;operator owned;700.153
15/02/2014;87.33;G02;Coal;ITM4;STA254;STA254;railroad own;.43
15/02/2014;4464.654;G02;Coal;ITM4;STA254;STA254;operator owned;18.425
15/02/2014;2622.975;G02;Coal;ITM4;STA254;STA299;operator owned;1365.165
15/02/2014;170.97;G02;Coal;ITM4;STA254;STA124;operator owned;40.688
15/02/2014;1918.308;G02;Coal;ITM4;STA254;STA194;operator owned;362.432
15/02/2014;247.427;G02;Coal;ITM4;STA254;STA245;railroad own;73.136
15/02/2014;14452.992;G02;Coal;ITM4;STA254;STA245;operator owned;4486.523
15/02/2014;2852.37;G02;Coal;ITM4;STA254;STA329;operator owned;1498.89
15/02/2014;87.33;G02;Coal;ITM4;STA254;STA349;railroad own;46.014
15/02/2014;7880.61;G02;Coal;ITM4;STA254;STA349;operator owned;4108.421
15/02/2014;87.33;G02;Coal;ITM4;STA254;STA425;railroad own;40.172
15/02/2014;1616.835;G02;Coal;ITM4;STA254;STA425;operator owned;737.213
15/02/2014;9202.86;G02;Coal;ITM4;STA254;STA25;operator owned;3996.823
15/02/2014;436.65;G02;Coal;ITM4;STA254;STA67;railroad own;178.584
15/02/2014;78984.45;G02;Coal;ITM4;STA254;STA67;operator owned;39940.535
15/02/2014;87.33;G02;Coal;ITM4;STA254;STA92;railroad own;36.937
15/02/2014;33471.99;G02;Coal;ITM4;STA254;STA92;operator owned;15017.906
15/02/2014;340.71;G02;Coal;ITM4;STA254;STA183;operator owned;167.969
15/02/2014;87.33;G02;Coal;ITM4;STA254;STA209;railroad own;44.268
15/02/2014;29807.205;G02;Coal;ITM4;STA254;STA209;operator owned;15738.157
15/02/2014;22761.765;G02;Coal;ITM4;STA254;STA256;operator owned;9713.236
15/02/2014;86.1;G02;Coal;ITM4;STA254;STA319;operator owned;40.725
15/02/2014;87.33;G02;Coal;ITM4;STA254;STA342;railroad own;43.567
15/02/2014;19759.95;G02;Coal;ITM4;STA254;STA342;operator owned;10276.625
15/02/2014;87.33;G02;Coal;ITM4;STA254;STA416;railroad own;49.421
15/02/2014;7339.226;G02;Coal;ITM4;STA254;STA416;operator owned;3708.93
15/02/2014;1790.88;G02;Coal;ITM4;STA254;STA155;operator owned;247.132
15/02/2014;5533.155;G02;Coal;ITM4;STA254;STA342;operator owned;2739.8
15/02/2014;172.2;G02;Coal;ITM4;STA254;STA319;operator owned;81.451
15/02/2014;1355.706;G02;Coal;ITM4;STA254;STA366;operator owned;992.02
15/02/2014;45241.86;G02;Coal;ITM4;STA254;STA67;operator owned;23417.638
15/02/2014;1205.4;G02;Coal;ITM4;STA254;STA245;operator owned;377.29
15/02/2014;343.17;G02;Coal;ITM4;STA254;STA25;operator owned;149.962
15/02/2014;87.33;G02;Coal;ITM4;STA254;STA209;railroad own;44.268
15/02/2014;15873.15;G02;Coal;ITM4;STA254;STA209;operator owned;8018.837
15/02/2014;601.47;G02;Coal;ITM4;STA254;STA365;operator owned;694.692
15/02/2014;4148.298;G02;Coal;ITM4;STA254;STA155;operator owned;565.443
15/02/2014;569.49;G02;Coal;ITM4;STA254;STA299;operator owned;286.91
15/02/2014;859.77;G02;Coal;ITM4;STA254;STA67;operator owned;351.645
15/02/2014;830.25;G02;Coal;ITM4;STA254;STA92;operator owned;339.48
15/02/2014;7541.745;G02;Coal;ITM4;STA254;STA299;operator owned;4187.474
15/02/2014;425.58;G02;Coal;ITM4;STA254;STA441;operator owned;568.567
15/02/2014;1182.645;G02;Coal;ITM4;STA254;STA319;operator owned;552.725
15/02/2014;172.2;G02;Coal;ITM4;STA254;STA418;operator owned;368.336
15/02/2014;86.1;G02;Coal;ITM4;STA254;STA171;operator owned;170.995
15/02/2014;258.3;G02;Coal;ITM4;STA254;STA399;operator owned;626.636
15/02/2014;1365.3;G02;Coal;ITM4;STA254;STA411;operator owned;858.774
15/02/2014;173.43;G02;Coal;ITM4;STA254;STA415;operator owned;325.175
15/02/2014;84.87;G02;Coal;ITM4;STA198;STA1;operator owned;210.982
15/02/2014;84.87;G02;Coal;ITM4;STA198;STA38;operator owned;172.79
15/02/2014;84.87;G02;Coal;ITM4;STA198;STA58;operator owned;172.028
15/02/2014;169.74;G02;Coal;ITM4;STA198;STA186;operator owned;363.92
15/02/2014;577.116;G02;Coal;ITM4;STA198;STA29;operator owned;210.232
15/02/2014;322.506;G02;Coal;ITM4;STA198;STA441;operator owned;405.334
15/02/2014;916.596;G02;Coal;ITM4;STA198;STA411;operator owned;554.349
15/02/2014;84.87;G02;Coal;ITM4;STA198;STA402;railroad own;87.416
15/02/2014;254.61;G02;Coal;ITM4;STA198;STA402;operator owned;262.248
15/02/2014;933.57;G02;Coal;ITM4;STA198;STA384;operator owned;1138.021
15/02/2014;84.87;G02;Coal;ITM4;STA198;STA21;operator owned;77.65
15/02/2014;305.532;G02;Coal;ITM4;STA198;STA397;operator owned;315.397
15/02/2014;84.87;G02;Coal;ITM4;STA198;STA411;operator owned;52.275
15/02/2014;167.28;G02;Coal;ITM4;STA155;STA366;operator owned;100.86
15/02/2014;169.74;G02;Coal;ITM4;STA155;STA318;operator owned;138.498
15/02/2014;848.7;G02;Coal;ITM4;STA5;STA379;operator owned;2171.823
15/02/2014;822483.042;G02;Coal;ITM5;STA141;STA325;operator owned;398829.333
15/02/2014;4800.813;G02;Coal;ITM5;STA141;STA420;operator owned;4387.066
15/02/2014;277224.534;G02;Coal;ITM5;STA141;STA422;operator owned;73874.723
15/02/2014;130185.906;G02;Coal;ITM5;STA141;STA420;operator owned;119359.643
15/02/2014;10264.842;G02;Coal;ITM5;STA141;STA325;operator owned;2236.718
15/02/2014;25731.723;G02;Coal;ITM5;STA141;STA325;operator owned;3071.888
15/02/2014;87.33;G02;Coal;ITM5;STA141;STA402;railroad own;12.128
15/02/2014;85500.867;G02;Coal;ITM5;STA141;STA402;operator owned;14227.25
15/02/2014;174.66;G02;Coal;ITM5;STA141;STA443;railroad own;54.145
15/02/2014;222793.098;G02;Coal;ITM5;STA141;STA443;operator owned;59441.546
15/02/2014;207.685;G02;Coal;ITM5;STA420;STA304;operator owned;13.911
15/02/2014;883.546;G02;Coal;ITM5;STA332;STA113;operator owned;12.275
15/02/2014;342.432;G02;Coal;ITM5;STA5;STA434;operator owned;488.298
15/02/2014;3435.39;G02;Coal;ITM5;STA343;STA343;operator owned;10.295
15/02/2014;516.6;G02;Coal;ITM5;STA148;STA94;operator owned;1176.298
15/02/2014;172.2;G02;Coal;ITM5;STA148;STA105;operator owned;283.958
15/02/2014;1959.636;G02;Coal;ITM5;STA148;STA173;operator owned;3102.318
15/02/2014;343.785;G02;Coal;ITM5;STA148;STA49;operator owned;125.472
15/02/2014;154.488;G02;Coal;ITM5;STA148;STA17;operator owned;28.77
15/02/2014;257.685;G02;Coal;ITM5;STA148;STA362;operator owned;336.011
15/02/2014;344.4;G02;Coal;ITM5;STA148;STA401;operator owned;462.185
15/02/2014;344.4;G02;Coal;ITM5;STA148;STA441;operator owned;439.454
15/02/2014;248.46;G02;Coal;ITM5;STA148;STA128;operator owned;335.913
15/02/2014;344.4;G02;Coal;ITM5;STA148;STA212;operator owned;297.906
15/02/2014;429.27;G02;Coal;ITM5;STA148;STA107;operator owned;463.612
15/02/2014;3865.275;G02;Coal;ITM5;STA148;STA411;operator owned;2199.338
15/02/2014;1031.97;G02;Coal;ITM5;STA148;STA8;operator owned;574.804
15/02/2014;86.1;G02;Coal;ITM5;STA148;STA306;operator owned;68.708
15/02/2014;86.1;G02;Coal;ITM5;STA148;STA176;operator owned;68.45
15/02/2014;325.95;G02;Coal;ITM5;STA148;STA434;operator owned;373.809
15/02/2014;258.3;G02;Coal;ITM5;STA148;STA54;operator owned;336.565
15/02/2014;257.685;G02;Coal;ITM5;STA148;STA215;operator owned;328.804
15/02/2014;172.2;G02;Coal;ITM5;STA148;STA346;operator owned;254.339
15/02/2014;87.33;G02;Coal;ITM5;STA148;STA365;railroad own;101.561
15/02/2014;1287.81;G02;Coal;ITM5;STA148;STA365;operator owned;1497.722
15/02/2014;172.2;G02;Coal;ITM5;STA148;STA378;operator owned;206.64
15/02/2014;172.2;G02;Coal;ITM5;STA148;STA286;operator owned;195.619
15/02/2014;1118.07;G02;Coal;ITM5;STA148;STA21;operator owned;970.482
15/02/2014;171.585;G02;Coal;ITM5;STA148;STA415;operator owned;219.112
15/02/2014;1456.32;G02;Coal;ITM5;STA148;STA366;operator owned;1585.925
15/02/2014;600.24;G02;Coal;ITM5;STA16;STA248;operator owned;63.616
15/02/2014;84.87;G02;Coal;ITM5;STA306;STA411;operator owned;19.434
15/02/2014;344.4;G02;Coal;ITM5;STA101;STA107;operator owned;281.03
15/02/2014;513.525;G02;Coal;ITM5;STA101;STA411;operator owned;156.616
15/02/2014;1920.559;G02;Coal;ITM5;STA101;STA8;operator owned;193.344
15/02/2014;12020.79;G02;Coal;ITM5;STA141;STA325;operator owned;1598.754
15/02/2014;20848.746;G02;Coal;ITM5;STA141;STA443;operator owned;2895.272
15/02/2014;84.87;G02;Coal;ITM5;STA376;STA434;operator owned;10.775
15/02/2014;172.2;G02;Coal;ITM5;STA254;STA212;operator owned;159.285
15/02/2014;172.2;G02;Coal;ITM5;STA5;STA11;operator owned;215.939
15/02/2014;34859.184;G02;Coal;ITM5;STA141;STA443;operator owned;5376.687
15/02/2014;4091.472;G02;Coal;ITM5;STA332;STA113;operator owned;158.891
15/02/2014;344.4;G02;Coal;ITM5;STA148;STA49;operator owned;125.706
15/02/2014;344.4;G02;Coal;ITM5;STA148;STA261;operator owned;424.645
15/02/2014;428.04;G02;Coal;ITM5;STA148;STA441;operator owned;546.169
15/02/2014;343.785;G02;Coal;ITM5;STA148;STA337;operator owned;512.578
15/02/2014;516.6;G02;Coal;ITM5;STA148;STA434;operator owned;779.549
15/02/2014;85.485;G02;Coal;ITM5;STA148;STA11;operator owned;114.292
15/02/2014;944.64;G02;Coal;ITM5;STA148;STA54;operator owned;1230.861
15/02/2014;3175.86;G02;Coal;ITM5;STA148;STA191;operator owned;4096.859
15/02/2014;172.2;G02;Coal;ITM5;STA148;STA215;railroad own;219.727
15/02/2014;859.155;G02;Coal;ITM5;STA148;STA215;operator owned;1096.274
15/02/2014;170.97;G02;Coal;ITM5;STA148;STA365;operator owned;198.829
15/02/2014;86.1;G02;Coal;ITM5;STA148;STA286;operator owned;97.81
15/02/2014;859.77;G02;Coal;ITM5;STA148;STA21;operator owned;746.278
15/02/2014;343.17;G02;Coal;ITM5;STA148;STA186;operator owned;719.624
15/02/2014;174.66;G02;Coal;ITM5;STA332;STA271;railroad own;101.992
15/02/2014;5735.49;G02;Coal;ITM5;STA332;STA271;operator owned;3252.427
15/02/2014;171.585;G02;Coal;ITM5;STA148;STA441;operator owned;218.94
15/02/2014;170.97;G02;Coal;ITM5;STA148;STA365;operator owned;198.829
15/02/2014;170.97;G02;Coal;ITM5;STA148;STA173;operator owned;273.035
15/02/2014;11416.774;G02;Coal;ITM5;STA49;STA353;operator owned;512.233
15/02/2014;853.62;G02;Coal;ITM5;STA49;STA136;operator owned;34.993
15/02/2014;241.818;G02;Coal;ITM5;STA49;STA70;railroad own;7.97
15/02/2014;29469.435;G02;Coal;ITM5;STA49;STA70;operator owned;1018.01
15/02/2014;2139.425;G02;Coal;ITM5;STA49;STA136;railroad own;166.148
15/02/2014;430434.81;G02;Coal;ITM5;STA49;STA136;operator owned;27642.676
15/02/2014;599.01;G02;Coal;ITM5;STA361;STA70;operator owned;43.124
15/02/2014;691288.634;G02;Coal;ITM5;STA101;STA117;operator owned;186511.075
15/02/2014;1116.84;G02;Coal;ITM5;STA101;STA186;operator owned;2501.722
15/02/2014;170.97;G02;Coal;ITM5;STA101;STA208;operator owned;399.209
15/02/2014;2487.06;G02;Coal;ITM5;STA101;STA281;operator owned;5871.946
15/02/2014;344.4;G02;Coal;ITM5;STA101;STA105;operator owned;718.074
15/02/2014;694.95;G02;Coal;ITM5;STA101;STA292;railroad own;396.318
